,0
3661,0.021037846058905633
35889,0.0210336313971941
3270,0.021020754107088552
9553,0.020999203314063047
16301,0.02098899176792302
33658,0.020966038903879675
34500,0.020958722373958204
10924,0.020929550504442822
18024,0.02089517782191604
8611,0.020884025656133783
13793,0.020873259547208426
19520,0.02087165281622368
21283,0.020869064727956986
8993,0.020862327800364358
3845,0.020850368274278507
32515,0.020812657529488264
27488,0.020781910609817534
24104,0.02076524766395084
17153,0.02076517635995413
9520,0.020751453747057915
38576,0.020735114780081037
13640,0.020728486299588084
11355,0.020702325972394173
10318,0.02068172158053143
8125,0.02067917452384627
1402,0.020642723216462364
3592,0.020638951888121863
16555,0.02063422852848255
12055,0.020629385239871813
29932,0.020627805969040663
12969,0.020620093593222488
34437,0.020615410494937942
14809,0.02060462532205814
8514,0.02059892371052452
3684,0.02057499453132458
32805,0.020553543814144645
35573,0.02054376906682051
9683,0.02053509769753063
38104,0.020534901386789112
1011,0.020521644377155035
27663,0.020511116940293315
4346,0.02049549764120397
35824,0.020486052753332592
41620,0.020480867384637197
21334,0.020479591325825563
14388,0.02047198682435967
24437,0.020463974325640615
4040,0.020460563050667072
988,0.020457827031189722
6600,0.020439001984643695
5396,0.02043673964164789
36454,0.02043336576847302
31143,0.020432901049507027
2137,0.02043216053016929
12495,0.02043122800299992
10528,0.020411630735022678
9136,0.02038881704223233
13069,0.020387618399664152
19781,0.020379149344175007
21948,0.020366062453563923
15659,0.020343845626060307
19301,0.020334300060124776
6530,0.020325068120920883
3106,0.020320950646020765
31910,0.0203199452917417
3859,0.020315893001625344
34995,0.02030581609221909
16074,0.020288709239722834
27490,0.020288430126647206
16474,0.020251735184753972
36430,0.020233835750700476
7964,0.020225250346437865
5092,0.02022505730523408
24125,0.02021834101239656
42758,0.020213417986313553
38434,0.020205182490907907
25306,0.020185376575945383
3787,0.02017176038940751
24181,0.02016839543491193
4982,0.020168133902614505
13346,0.02014698691474998
21385,0.020136427884870727
31509,0.02008671036796846
20858,0.02003707033432578
32990,0.020035747175002176
6063,0.02002543838954119
10808,0.020008294859084893
3073,0.01999109462355321
12439,0.01997036484977696
40235,0.019942137370808154
37578,0.019935107148079095
40147,0.019922535406803013
37074,0.019919071300665288
19422,0.019915478305198867
32783,0.01990625580222941
9104,0.019889527380234563
40972,0.019885270870709425
28757,0.01988209828721871
28775,0.01985909691167994
31603,0.01985428721768399
42997,0.01984395153076222
1178,0.019830861171062874
29618,0.01982182614805094
41155,0.01981062264221914
9410,0.019782531861661096
16475,0.01977929647404629
13194,0.019778447172079074
33260,0.019756169968970155
29311,0.019753340661578963
5360,0.019751988812333383
38757,0.019731788549725567
34241,0.019712422717269855
8896,0.019706274178537403
15138,0.019698960338767873
15280,0.01966693429679988
25032,0.019666791095265493
2481,0.019661943915359578
22438,0.01965843426973035
34066,0.01965153536154639
8954,0.01964978319489185
28029,0.01964581256605752
4623,0.019634886085700656
5202,0.019628950512853478
16762,0.019617553988307092
14768,0.019614394654297578
9790,0.019610981103536086
6626,0.019598663721693128
4208,0.019588775307757218
8404,0.01958685395514046
32307,0.01958204514538657
5351,0.019560426460454656
3248,0.01955915224510197
10855,0.019558378920335767
40025,0.01955330792479302
19285,0.019534168426775307
8445,0.019532444118934136
5963,0.01952576233285358
9378,0.019518909715319024
42265,0.019518506088655126
5814,0.01951575304313099
30431,0.019504799769089563
31530,0.019488773312344495
24452,0.019483401779778524
17774,0.019475390841309857
40170,0.019462868264113444
39074,0.01946139057805188
38006,0.019449171840364956
34107,0.019448824476334326
34869,0.01944745989142857
37222,0.019445127341974056
41911,0.019438886184059728
15275,0.019431888805722494
8173,0.019408659196124427
7730,0.019388226618891294
732,0.01938123950370194
5407,0.019366782685962702
13312,0.019363834731007376
32442,0.01934589454090401
6820,0.019340896223465145
25721,0.01933041463413093
2436,0.019319736423796953
16582,0.019310205479819865
3580,0.019298116563662503
10516,0.019293519742901506
28650,0.01928616408804174
