gene	log2FC	pval	FDR
ENSG00000156574	-0.32691894231587326	1.3213340410999058e-05	0.0016367553529110406
ENSG00000259076	0.15522305812933648	1.325154650858194e-05	0.001636811392819288
ENSG00000112473	0.4745685419697967	1.3291158585688098e-05	0.0016370402854616693
ENSG00000132972	0.21621580585685915	1.3431073105680113e-05	0.0016495868965913918
ENSG00000235304	0.16504219978483733	1.35549670484883e-05	0.0016554242151752402
ENSG00000107099	0.528897692952162	1.3554774409360754e-05	0.0016554242151752402
ENSG00000250644	1.4485023073514003	1.3659875612811284e-05	0.001658890496340149
ENSG00000004864	0.2150851761747372	1.3651893787077595e-05	0.001658890496340149
ENSG00000225611	-0.34971710945417755	1.3768554685370604e-05	0.0016674181239783312
ENSG00000277050	-0.31333799198363244	1.39674112952637e-05	0.0016867886259224448
ENSG00000189334	-0.324353524068118	1.4041786563700091e-05	0.0016910601568589376
ENSG00000103381	0.4599516712438132	1.4131489735249233e-05	0.0016971488572624113
ENSG00000257526	-0.2843043856684564	1.4241487661034052e-05	0.001705634523602573
ENSG00000107789	0.28804431535194297	1.43881048561011e-05	0.001718447068970422
ENSG00000240940	0.15023352591967173	1.4570115395461601e-05	0.0017354048158523016
ENSG00000112562	1.992660514898124	1.4643118568937207e-05	0.001739321659058281
ENSG00000009307	-0.26036192001513747	1.4990288145048991e-05	0.0017756938320453526
ENSG00000247372	0.16086283660239978	1.5202084859988754e-05	0.0017958757196316415
ENSG00000253764	-0.328585789208513	1.5570745740775696e-05	0.0018147034451379848
ENSG00000105193	-0.5822878857124962	1.5502281323866944e-05	0.0018147034451379848
ENSG00000170889	-0.4625079181310179	1.5561797715863694e-05	0.0018147034451379848
ENSG00000180801	0.5456467849473854	1.5498006028862125e-05	0.0018147034451379848
ENSG00000285454	-0.3387756813733058	1.5421875910024718e-05	0.0018147034451379848
ENSG00000165023	0.3413600160334844	1.6021320520557823e-05	0.0018622100567527733
ENSG00000201071	0.16186050546371475	1.6071896233858905e-05	0.0018630937465747403
ENSG00000159713	1.933248975657785	1.618085405123935e-05	0.0018707224730439521
ENSG00000107984	0.4500044340996039	1.630115837745116e-05	0.0018746332134068834
ENSG00000263745	0.16302322632933827	1.6268663451211962e-05	0.0018746332134068834
ENSG00000060971	-0.20562023275767727	1.6461804125866758e-05	0.0018880992536427338
ENSG00000171067	0.6193515688820419	1.6587055532510264e-05	0.001897445363092302
ENSG00000284623	0.16112585272340715	1.6785911806055534e-05	0.001915140016714573
ENSG00000224417	0.14273438737093366	1.6929077944403485e-05	0.0019251145479134092
ENSG00000272523	-0.21656939903098826	1.6962144096480734e-05	0.0019251145479134092
ENSG00000244677	0.15282238094435827	1.7156979991641727e-05	0.0019421432572783997
ENSG00000204261	-0.21326278602190318	1.7288982600496646e-05	0.0019515553470900691
ENSG00000255145	-0.18274047311744013	1.736012167349895e-05	0.0019515553470900691
ENSG00000109705	0.5818288718721698	1.7375166969825087e-05	0.0019515553470900691
ENSG00000004139	0.29221368483813137	1.7429570421659338e-05	0.001952607301372198
ENSG00000259841	0.2016269867545534	1.78049738219835e-05	0.001979319589877166
ENSG00000123066	-0.3455988419803542	1.773423538491794e-05	0.001979319589877166
ENSG00000112282	0.24359109747093033	1.7792005370890373e-05	0.001979319589877166
ENSG00000138311	0.34579467230071326	1.804270756338957e-05	0.0019886918943230647
ENSG00000148110	0.35308724862905816	1.8058979284299643e-05	0.0019886918943230647
ENSG00000163531	0.28671429957413874	1.8070598485139903e-05	0.0019886918943230647
ENSG00000284431	-0.3385203354939401	1.807276222726992e-05	0.0019886918943230647
ENSG00000278281	0.17143305212403878	1.82015922667426e-05	0.0019977975512015834
ENSG00000275373	0.16719461102963226	1.834624251923792e-05	0.0020085892535897983
ENSG00000261481	0.17518395072523887	1.84196852471017e-05	0.002011550261682857
ENSG00000213145	1.4582060359276086	1.860347758750167e-05	0.0020265170120757157
ENSG00000240549	0.2748204106297223	1.8664607822641417e-05	0.002028080381329871
ENSG00000233415	0.14741115923471684	1.8836183878727915e-05	0.002041606880155622
ENSG00000267711	0.20090491606600233	1.906686814316456e-05	0.00206145652954339
ENSG00000225857	0.1467289316120496	1.9117569465617396e-05	0.0020617965775667716
ENSG00000233220	-0.26802220585637093	1.9176729492453522e-05	0.0020630449308816933
ENSG00000167244	1.7395896701435976	1.9243246144418987e-05	0.002065076575721003
ENSG00000271945	0.16387512793720957	1.9484166466601383e-05	0.0020826095606298737
ENSG00000168209	-1.788848066269173	1.9546592983744893e-05	0.0020826095606298737
ENSG00000161016	-0.47624034160394046	1.9550734429162926e-05	0.0020826095606298737
ENSG00000260972	0.1634506331097962	1.9797243211191157e-05	0.0021036997044637075
ENSG00000269900	0.2922222279030985	1.9968059260687177e-05	0.002116663103293625
ENSG00000260392	0.14825581623036713	2.0101913043298363e-05	0.002125654731688294
ENSG00000177181	0.19469987067364336	2.0304757036867307e-05	0.0021389428174275757
ENSG00000227591	-0.45649407804675923	2.0327518381770354e-05	0.0021389428174275757
ENSG00000072080	-0.30856454411579015	2.047425370159022e-05	0.0021389428174275757
ENSG00000223776	-0.3553153935040312	2.044791871451697e-05	0.0021389428174275757
ENSG00000254477	-0.28127816551675233	2.044341972312671e-05	0.0021389428174275757
ENSG00000221869	-1.2521704368905544	2.0595963266845146e-05	0.0021413380993622814
ENSG00000282906	0.15886582255406959	2.0590989444135447e-05	0.0021413380993622814
ENSG00000165233	-0.35479920645271656	2.0804711703869147e-05	0.0021578666888068107
ENSG00000235530	-0.39539273191211166	2.093679291038154e-05	0.0021663834287102427
ENSG00000267646	0.19119843427161884	2.145072264349306e-05	0.002214276381449147
ENSG00000267484	0.3220339858060233	2.150861922328359e-05	0.0022149790651436103
ENSG00000265972	-1.3261884675343394	2.16311093643357e-05	0.002222314565144015
ENSG00000103067	-0.19775961430770495	2.1712611197295366e-05	0.0022254143225974954
ENSG00000065809	0.490912619051044	2.1883530931559036e-05	0.0022376426498531654
ENSG00000284685	-0.2525645528688144	2.200715582405412e-05	0.0022418937609903723
ENSG00000251309	0.14406996228113347	2.2028525941227046e-05	0.0022418937609903723
ENSG00000231482	0.14185757370245114	2.2139861967873403e-05	0.002247947811749769
ENSG00000166441	-0.4314465868570565	2.2457958229856843e-05	0.002274917708073466
ENSG00000176208	-0.10194909971644273	2.261637622212551e-05	0.0022781277984674194
ENSG00000147100	0.17083355958223656	2.258824948267032e-05	0.0022781277984674194
ENSG00000172955	-0.2472006792847412	2.264728592179582e-05	0.0022781277984674194
ENSG00000165072	1.34838717179204	2.2897078908804087e-05	0.0022979232779888918
ENSG00000234215	-0.2879156152443525	2.3046516458714905e-05	0.002307579032488648
ENSG00000207137	0.13978234926499664	2.326289804697657e-05	0.0023238777530568415
ENSG00000267082	-0.24101337180991778	2.3618489052486397e-05	0.0023539760755644777
ENSG00000197958	-0.41036666919721565	2.3965716958175136e-05	0.0023831047218387225
ENSG00000060718	1.0998995731114682	2.421805254454752e-05	0.002402685739288004
ENSG00000260193	-0.28884260838379683	2.4526954943685307e-05	0.0024222463134019965
ENSG00000160050	0.16522167757840145	2.45228482439728e-05	0.0024222463134019965
ENSG00000261265	0.16890989705121315	2.5534811062061306e-05	0.0025160493945356093
ENSG00000268205	0.1392632796663562	2.5633208900490873e-05	0.00252001762331243
ENSG00000089486	0.18018781544126572	2.583300275179561e-05	0.0025339136522717163
ENSG00000225535	-0.2879517475269444	2.5991570091676522e-05	0.0025437122377531276
ENSG00000168917	0.29005673992307557	2.6505825309367232e-05	0.002588198324972109
ENSG00000187239	-0.297845463679415	2.6626221697319583e-05	0.002594112003791664
ENSG00000033100	0.6572058472024387	2.6854970054280362e-05	0.0026105318984379487
ENSG00000121957	0.5049961217073577	2.710849544312057e-05	0.0026292814763679917
ENSG00000231563	-0.3752419371437963	2.722041904307375e-05	0.0026327927653986326
ENSG00000266897	0.1433648674643848	2.730502422910252e-05	0.0026327927653986326
ENSG00000132031	1.9541872404263771	2.7326876817653893e-05	0.0026327927653986326
ENSG00000222460	0.14732193134363317	2.740391867069207e-05	0.002634361183964201
ENSG00000163328	0.32699890258173014	2.761684114085197e-05	0.0026489560788974273
ENSG00000116985	0.19473648125072351	2.770743290048534e-05	0.0026517787050784588
ENSG00000169715	-1.6714355904292209	2.7892241426171006e-05	0.002663586182889084
ENSG00000241269	-0.2868210585683647	2.8100804260463757e-05	0.002677605205961332
ENSG00000185522	-0.1996526117152737	2.8268954851475477e-05	0.0026877204771616654
ENSG00000280444	0.1663531835588026	2.9221922068354087e-05	0.0027601665169357113
ENSG00000258675	-0.46762138048691304	2.917689357635686e-05	0.0027601665169357113
ENSG00000234572	0.15415371402475161	2.9130543583867443e-05	0.0027601665169357113
ENSG00000206910	0.14302378128194462	2.935219269290352e-05	0.002766444161306157
ENSG00000063177	-0.545326326020712	2.942141340807128e-05	0.002766953098279675
ENSG00000201492	0.14283392057152636	2.972913962178443e-05	0.0027796055361855843
ENSG00000259928	-0.2975844235054932	2.9748286674895882e-05	0.0027796055361855843
ENSG00000135709	0.4753430033248569	2.9646113324974676e-05	0.0027796055361855843
ENSG00000248690	0.2528217340732273	3.0006576938116002e-05	0.0027977099852731597
ENSG00000278071	-0.41314942289140244	3.0183878790598036e-05	0.0028082018561510257
ENSG00000099954	-0.2683365878055991	3.0319993343986025e-05	0.0028148250780053834
ENSG00000152749	0.2777102432560743	3.044382496289634e-05	0.0028202821180905364
ENSG00000169900	0.4105324822849439	3.08048479718399e-05	0.002847642182983196
ENSG00000283518	0.13279560371002044	3.147118045339718e-05	0.0028846364240106438
ENSG00000130595	1.419118087669852	3.1299361495482365e-05	0.0028846364240106438
ENSG00000256618	0.19645368109032949	3.142857647541323e-05	0.0028846364240106438
ENSG00000170965	0.3206473894869376	3.145764919363221e-05	0.0028846364240106438
ENSG00000283389	0.13858484008869823	3.1913852847813324e-05	0.00291775279397727
ENSG00000274290	-0.24801153169803603	3.196707593447591e-05	0.00291775279397727
ENSG00000275560	-0.3069886829805455	3.255570528143805e-05	0.002965236559825098
ENSG00000271751	-0.32617464990582423	3.276556279017945e-05	0.0029780942867258494
ENSG00000106571	0.7978011797354738	3.2910207233021435e-05	0.0029787516379700296
ENSG00000133985	0.6094161955232458	3.286780900199211e-05	0.0029787516379700296
ENSG00000277144	-0.35981553260728394	3.3349423492252546e-05	0.0030122171989721024
ENSG00000204049	0.12929077004353554	3.349779498069675e-05	0.003013064110763709
ENSG00000130338	0.30892312796396126	3.3441532808948275e-05	0.003013064110763709
ENSG00000245534	-0.24732910457657042	3.406228845974938e-05	0.0030388172178200655
ENSG00000133048	-0.4557804855610694	3.40644716378861e-05	0.0030388172178200655
ENSG00000233661	0.14768763629892093	3.399447526750086e-05	0.0030388172178200655
ENSG00000065457	0.21340145413994893	3.3995547734004226e-05	0.0030388172178200655
ENSG00000070985	0.15096511515949187	3.4181611007470744e-05	0.0030430056370203164
ENSG00000157593	0.7158276001079882	3.483445995094217e-05	0.003094770514698971
ENSG00000165752	-0.12972913919062035	3.496551804716433e-05	0.0031000614211345798
ENSG00000133112	-0.3510222528803757	3.509023504466294e-05	0.003104719656694281
ENSG00000119684	0.1629861286547678	3.5161281315578184e-05	0.003104719656694281
ENSG00000161958	0.4424786036910251	3.553890037665541e-05	0.003126554119493975
ENSG00000177600	-0.5334065349579156	3.555278931866059e-05	0.003126554119493975
ENSG00000149823	-0.5267171673150401	3.622391438090613e-05	0.0031791251173768935
ENSG00000231102	0.14230357510994932	3.6466312082872544e-05	0.003193933253238261
ENSG00000276027	0.15627986247825873	3.677669880380329e-05	0.003214624549675185
ENSG00000231246	-0.2486728578354166	3.693480398246029e-05	0.0032219485445866515
ENSG00000094916	0.5524959226301513	3.7063515196990817e-05	0.003226684139288227
ENSG00000267808	0.16742213967763445	3.7144545684428e-05	0.003227258072441635
ENSG00000168003	-0.8459571022592907	3.738841497707885e-05	0.003235478505651205
ENSG00000154553	0.7645230617863827	3.732059868628045e-05	0.003235478505651205
ENSG00000175318	0.2276913026384868	3.749456718553538e-05	0.003238201116193001
ENSG00000131473	0.9017216874303675	3.775853417616165e-05	0.003254515405979102
ENSG00000259594	0.14520356109272461	3.7843270288109924e-05	0.0032553471891686625
ENSG00000116544	-0.25063543310073166	3.8413544819806734e-05	0.0032978598725994473
ENSG00000273619	-0.20280178926172532	3.858729167066056e-05	0.0033062293090543255
ENSG00000267712	0.1477126537054085	3.8930561804467715e-05	0.0033121397831462314
ENSG00000135472	0.3050897435156634	3.882412919797572e-05	0.0033121397831462314
ENSG00000259721	0.4044250028279657	3.8961856519538185e-05	0.0033121397831462314
ENSG00000276131	-0.23721249120120147	3.890566080798842e-05	0.0033121397831462314
ENSG00000168092	0.2786877413904336	3.9252797214141696e-05	0.003317358719725367
ENSG00000248927	-0.3262584573096987	3.920664277747695e-05	0.003317358719725367
ENSG00000147471	-0.41819751076101497	3.915843666704523e-05	0.003317358719725367
ENSG00000168569	0.15444805335454004	3.945774927438474e-05	0.0033281920618500986
ENSG00000074800	0.4177861684187185	3.9894355134550586e-05	0.003351976292361319
ENSG00000111863	0.22922276692044452	3.988423484173481e-05	0.003351976292361319
ENSG00000155760	0.5963743382280966	4.021474535892217e-05	0.0033723603192187053
ENSG00000272986	-0.3762720041843286	4.0716605234401206e-05	0.0034014841700412937
ENSG00000108298	-0.41511646776146094	4.0848918699298865e-05	0.0034014841700412937
ENSG00000070756	-0.5859972851609356	4.0764949785682494e-05	0.0034014841700412937
ENSG00000088387	0.409422537882703	4.08758678950874e-05	0.0034014841700412937
ENSG00000019505	0.6954441624226846	4.114514456401284e-05	0.0034173328401777333
ENSG00000139211	0.27178026856246285	4.134128784970584e-05	0.0034270583837934924
ENSG00000226979	-0.39826017840551764	4.1489938025602866e-05	0.00343281729599239
ENSG00000167202	-0.7918677611430129	4.170168841532976e-05	0.00344376514523166
ENSG00000188352	0.31637082600489874	4.189721483229426e-05	0.00345333412367703
ENSG00000276003	0.12803327981850252	4.2099795516079624e-05	0.00346344712447748
ENSG00000175093	0.3054938700732226	4.253531480830022e-05	0.0034860464527672135
ENSG00000280288	0.16056967725496166	4.2487831504567784e-05	0.0034860464527672135
ENSG00000083845	-0.6020680785223318	4.2743223240181095e-05	0.003496476308637833
ENSG00000231039	0.13483919450283297	4.390427079958908e-05	0.0035723718838393767
ENSG00000175426	-0.5273023586316639	4.388900691742693e-05	0.0035723718838393767
ENSG00000121904	0.5797526664719752	4.391821506369249e-05	0.0035723718838393767
ENSG00000285446	0.2678193284400744	4.457277202477833e-05	0.003618824964670907
ENSG00000008394	-0.3197190218367081	4.5049237658207935e-05	0.0036235801459584506
ENSG00000166169	-0.21765428048994728	4.480374726525095e-05	0.0036235801459584506
ENSG00000278698	0.1366012289227543	4.49285912456466e-05	0.0036235801459584506
ENSG00000181915	0.22750838317764588	4.499185360004038e-05	0.0036235801459584506
ENSG00000072071	0.4771118916702861	4.479544385538692e-05	0.0036235801459584506
ENSG00000140988	-0.5072472532558532	4.5428443180104525e-05	0.0036443072396969865
ENSG00000143498	0.13164676940698494	4.547503671262991e-05	0.0036443072396969865
ENSG00000078269	-0.2952788755219773	4.6242457434291904e-05	0.0036989700038076116
ENSG00000108107	-0.5472827181005462	4.6374764041429456e-05	0.003702721721945072
ENSG00000155090	-0.8555898329377993	4.6473186495657534e-05	0.003703759192130942
ENSG00000261650	0.1280800138405865	4.6757011681071623e-05	0.003714695659255255
ENSG00000112394	0.48130265299842634	4.678177441940651e-05	0.003714695659255255
ENSG00000236611	0.12805614924547506	4.714879408848608e-05	0.0037369944565014876
ENSG00000173237	0.14265696308572232	4.7409593591223605e-05	0.003750808266692517
ENSG00000229694	-0.23687656101685117	4.765945695176526e-05	0.0037559903751430107
ENSG00000170074	-0.4241650485476183	4.765798448342767e-05	0.0037559903751430107
ENSG00000159166	0.1635283049528499	4.7734994734259e-05	0.0037559903751430107
ENSG00000197852	0.1887739769393486	4.800209945117036e-05	0.0037633472363571264
ENSG00000228548	0.1314659823975163	4.7959370085026073e-05	0.0037633472363571264
ENSG00000152137	0.2993594856013395	4.825068790161747e-05	0.0037760082562718874
ENSG00000256582	0.1361164923535446	4.849759309812065e-05	0.0037884921599441817
ENSG00000265319	0.16229586251104103	4.859494553818714e-05	0.0037892695392232074
ENSG00000096395	0.14118448957822669	4.872439699671889e-05	0.0037925426064501747
ENSG00000182901	0.14250952033816652	5.023722914143342e-05	0.003897767138463504
ENSG00000272945	-0.3214229669956377	5.025606805215313e-05	0.003897767138463504
ENSG00000107554	0.22508416287075583	5.050863488139997e-05	0.003910360473719814
ENSG00000225655	0.1459790741400657	5.11329674505855e-05	0.003930620219539245
ENSG00000196976	0.14605042204620333	5.0946943219394296e-05	0.003930620219539245
ENSG00000206190	0.49838760473534593	5.1083381676210465e-05	0.003930620219539245
